Timestamp,A_QI,A_QJ,A_QK,A_QR,B_QI,B_QJ,B_QK,B_QR,A_AX,A_AY,A_AZ,B_AX,B_AY,B_AZ,A_GX,A_GY,A_GZ,B_GX,B_GY,B_GZ
38036,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.7656252980232239,-0.6914064884185791,10.191410064697266,0.0,0.0,0.0,0.07226567715406418,-1.3847665786743164,-0.759766161441803,0.0,0.0,0.0
38047,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.8046877980232239,-1.1875004768371582,10.070316314697266,0.0,0.0,0.0,0.07226567715406418,-1.3847665786743164,-0.759766161441803,0.0,0.0,0.0
38059,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.8046877980232239,-1.1875004768371582,10.070316314697266,0.0,0.0,0.0,-0.09765631705522537,-1.0332038402557373,-0.8886725306510925,0.0,0.0,0.0
38070,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.8046877980232239,-1.1875004768371582,10.070316314697266,0.0,0.0,0.0,-0.12304696440696716,-1.0644538402557373,-0.8417974710464478,0.0,0.0,0.0
38081,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.5351564288139343,-1.6835943460464478,8.69922161102295,0.0,0.0,0.0,-0.12304696440696716,-1.0644538402557373,-0.8417974710464478,0.0,0.0,0.0
38091,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.5351564288139343,-1.6835943460464478,8.69922161102295,0.0,0.0,0.0,-0.12304696440696716,-1.3437509536743164,-0.740234911441803,0.0,0.0,0.0
38103,-0.017822278663516045,-0.006286625750362873,0.9907233715057373,0.13476571440696716,0.0,0.0,0.0,0.0,0.6132814884185791,-1.7226568460464478,7.656252861022949,0.0,0.0,0.0,-0.12304696440696716,-1.3437509536743164,-0.740234911441803,0.0,0.0,0.0
38114,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,0.6132814884185791,-1.7226568460464478,7.656252861022949,0.0,0.0,0.0,-0.12304696440696716,-1.3437509536743164,-0.740234911441803,0.0,0.0,0.0
38126,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,0.6132814884185791,-1.7226568460464478,7.656252861022949,0.0,0.0,0.0,-0.23046891391277313,-2.1777360439300537,-0.6113285422325134,0.0,0.0,0.0
38137,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,1.6484380960464478,-0.38281264901161194,7.164064884185791,0.0,0.0,0.0,-0.23046891391277313,-2.1777360439300537,-0.6113285422325134,0.0,0.0,0.0
38149,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,1.6484380960464478,-0.38281264901161194,7.164064884185791,0.0,0.0,0.0,-0.48046910762786865,-3.068361520767212,-0.6914067268371582,0.0,0.0,0.0
38160,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,1.6484380960464478,-0.38281264901161194,7.164064884185791,0.0,0.0,0.0,-0.5156253576278687,-3.296877384185791,-0.730469286441803,0.0,0.0,0.0
38171,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,3.2187511920928955,-1.2656254768371582,8.88672161102295,0.0,0.0,0.0,-0.5156253576278687,-3.296877384185791,-0.730469286441803,0.0,0.0,0.0
38181,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,3.2187511920928955,-1.2656254768371582,8.88672161102295,0.0,0.0,0.0,-0.5585941672325134,-3.324221134185791,-0.6386723518371582,0.0,0.0,0.0
38192,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,3.2187511920928955,-1.2656254768371582,8.88672161102295,0.0,0.0,0.0,-0.5937504172325134,-3.242189884185791,-0.5800785422325134,0.0,0.0,0.0
38203,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,3.2187511920928955,-1.2656254768371582,8.88672161102295,0.0,0.0,0.0,-0.5839847922325134,-2.837892770767212,-0.5937504172325134,0.0,0.0,0.0
38214,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,3.2187511920928955,-1.2656254768371582,8.88672161102295,0.0,0.0,0.0,-0.005859379190951586,-2.1933610439300537,-0.6601567268371582,0.0,0.0,0.0
38226,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,5.402345657348633,0.039062514901161194,11.875003814697266,0.0,0.0,0.0,-0.005859379190951586,-2.1933610439300537,-0.6601567268371582,0.0,0.0,0.0
38237,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,5.402345657348633,0.039062514901161194,11.875003814697266,0.0,0.0,0.0,0.11328133195638657,-0.9492194056510925,-0.791016161441803,0.0,0.0,0.0
38248,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,5.402345657348633,0.039062514901161194,11.875003814697266,0.0,0.0,0.0,0.3105470836162567,-0.8867194056510925,-0.8496099710464478,0.0,0.0,0.0
38259,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,4.750001907348633,-0.8828127980232239,9.26562786102295,0.0,0.0,0.0,0.3105470836162567,-0.8867194056510925,-0.8496099710464478,0.0,0.0,0.0
38270,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,4.750001907348633,-0.8828127980232239,9.26562786102295,0.0,0.0,0.0,0.6562504768371582,-0.49609410762786865,-0.8632818460464478,0.0,0.0,0.0
38282,0.06811528652906418,-0.048217806965112686,0.9847419261932373,0.15264903008937836,0.0,0.0,0.0,0.0,4.750001907348633,-0.8828127980232239,9.26562786102295,0.0,0.0,0.0,0.9238287806510925,-0.2695314288139343,-0.8710943460464478,0.0,0.0,0.0
38293,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.750001907348633,-0.8828127980232239,9.26562786102295,0.0,0.0,0.0,0.9238287806510925,-0.2695314288139343,-0.8710943460464478,0.0,0.0,0.0
38304,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.289063930511475,1.1484378576278687,7.125002384185791,0.0,0.0,0.0,0.9238287806510925,-0.2695314288139343,-0.8710943460464478,0.0,0.0,0.0
38315,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.289063930511475,1.1484378576278687,7.125002384185791,0.0,0.0,0.0,0.789063036441803,-0.5039066076278687,-1.1992195844650269,0.0,0.0,0.0
38326,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.289063930511475,1.1484378576278687,7.125002384185791,0.0,0.0,0.0,0.773438036441803,-0.732422411441803,-1.3242197036743164,0.0,0.0,0.0
38337,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.289063930511475,1.1484378576278687,7.125002384185791,0.0,0.0,0.0,0.8320318460464478,-0.5996097922325134,-1.435547947883606,0.0,0.0,0.0
38348,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,5.515626907348633,0.38281264901161194,8.92578411102295,0.0,0.0,0.0,0.8320318460464478,-0.5996097922325134,-1.435547947883606,0.0,0.0,0.0
38361,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,5.285158157348633,1.1484378576278687,9.578128814697266,0.0,0.0,0.0,0.8320318460464478,-0.5996097922325134,-1.435547947883606,0.0,0.0,0.0
38372,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,5.285158157348633,1.1484378576278687,9.578128814697266,0.0,0.0,0.0,1.1816414594650269,0.8320318460464478,-1.7324230670928955,0.0,0.0,0.0
38383,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.902345657348633,1.6093755960464478,9.22656536102295,0.0,0.0,0.0,1.1816414594650269,0.8320318460464478,-1.7324230670928955,0.0,0.0,0.0
38394,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.902345657348633,1.6093755960464478,9.22656536102295,0.0,0.0,0.0,1.2226570844650269,1.541016697883606,-2.0039076805114746,0.0,0.0,0.0
38405,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.902345657348633,1.6093755960464478,9.22656536102295,0.0,0.0,0.0,1.2636728286743164,1.6992199420928955,-2.0761733055114746,0.0,0.0,0.0
38416,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,4.902345657348633,1.6093755960464478,9.22656536102295,0.0,0.0,0.0,1.3261728286743164,1.816407561302185,-2.0996108055114746,0.0,0.0,0.0
38426,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,3.5234386920928955,1.0351566076278687,8.12109661102295,0.0,0.0,0.0,1.3261728286743164,1.816407561302185,-2.0996108055114746,0.0,0.0,0.0
38436,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,3.1796886920928955,1.1093753576278687,8.11719036102295,0.0,0.0,0.0,1.3261728286743164,1.816407561302185,-2.0996108055114746,0.0,0.0,0.0
38449,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,3.1796886920928955,1.1484378576278687,8.53906536102295,0.0,0.0,0.0,1.3261728286743164,1.816407561302185,-2.0996108055114746,0.0,0.0,0.0
38459,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,3.1796886920928955,1.1484378576278687,8.53906536102295,0.0,0.0,0.0,1.3222665786743164,2.1875016689300537,-1.796876311302185,0.0,0.0,0.0
38470,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,3.1796886920928955,1.1484378576278687,8.53906536102295,0.0,0.0,0.0,1.2871103286743164,2.4980485439300537,-1.6953136920928955,0.0,0.0,0.0
38481,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,2.9882822036743164,2.2226569652557373,8.69922161102295,0.0,0.0,0.0,1.2871103286743164,2.4980485439300537,-1.6953136920928955,0.0,0.0,0.0
38493,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,2.2968757152557373,3.0273449420928955,8.07812786102295,0.0,0.0,0.0,1.2871103286743164,2.4980485439300537,-1.6953136920928955,0.0,0.0,0.0
38504,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,2.2968757152557373,3.0273449420928955,8.07812786102295,0.0,0.0,0.0,0.742188036441803,3.160158395767212,-1.501954197883606,0.0,0.0,0.0
38515,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,2.2968757152557373,3.0273449420928955,8.07812786102295,0.0,0.0,0.0,0.6347661018371582,3.080080270767212,-1.552735447883606,0.0,0.0,0.0
38525,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,1.1093753576278687,3.0273449420928955,7.316408634185791,0.0,0.0,0.0,0.6347661018371582,3.080080270767212,-1.552735447883606,0.0,0.0,0.0
38537,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,0.38281264901161194,2.4882822036743164,7.507815361022949,0.0,0.0,0.0,0.6347661018371582,3.080080270767212,-1.552735447883606,0.0,0.0,0.0
38547,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,0.38281264901161194,2.4882822036743164,7.507815361022949,0.0,0.0,0.0,0.2500001788139343,2.755861282348633,-1.0351569652557373,0.0,0.0,0.0
38558,0.2509157061576843,-0.07336430996656418,0.9436041712760925,0.20312514901161194,0.0,0.0,0.0,0.0,0.38281264901161194,2.4882822036743164,7.507815361022949,0.0,0.0,0.0,0.02929689548909664,2.824220657348633,-0.779297411441803,0.0,0.0,0.0
38569,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,0.38281264901161194,2.4882822036743164,7.507815361022949,0.0,0.0,0.0,0.02929689548909664,2.824220657348633,-0.779297411441803,0.0,0.0,0.0
38581,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,2.9101572036743164,8.27734661102295,0.0,0.0,0.0,0.02929689548909664,2.824220657348633,-0.779297411441803,0.0,0.0,0.0
38590,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,2.9101572036743164,8.27734661102295,0.0,0.0,0.0,-0.761719286441803,2.878908395767212,0.10546882450580597,0.0,0.0,0.0
38601,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,2.9101572036743164,8.27734661102295,0.0,0.0,0.0,-0.8398443460464478,2.863283395767212,0.22070328891277313,0.0,0.0,0.0
38612,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,2.9101572036743164,8.27734661102295,0.0,0.0,0.0,-1.1132820844650269,2.613283157348633,0.5703129172325134,0.0,0.0,0.0
38625,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,2.9101572036743164,8.27734661102295,0.0,0.0,0.0,-1.3066415786743164,2.2890641689300537,0.755859911441803,0.0,0.0,0.0
38637,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.6835943460464478,3.2929699420928955,7.511721611022949,0.0,0.0,0.0,-1.3066415786743164,2.2890641689300537,0.755859911441803,0.0,0.0,0.0
38648,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.6835943460464478,3.2929699420928955,7.511721611022949,0.0,0.0,0.0,-1.425782322883606,1.1777352094650269,0.9003912806510925,0.0,0.0,0.0
38660,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.6835943460464478,3.4492199420928955,9.11719036102295,0.0,0.0,0.0,-1.425782322883606,1.1777352094650269,0.9003912806510925,0.0,0.0,0.0
38671,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.3789067268371582,2.7187509536743164,10.152347564697266,0.0,0.0,0.0,-1.425782322883606,1.1777352094650269,0.9003912806510925,0.0,0.0,0.0
38682,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.3789067268371582,2.7187509536743164,10.152347564697266,0.0,0.0,0.0,-1.0722663402557373,0.8691412210464478,1.0312507152557373,0.0,0.0,0.0
38692,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.3789067268371582,2.7187509536743164,10.152347564697266,0.0,0.0,0.0,-1.2128914594650269,1.0371100902557373,1.2050789594650269,0.0,0.0,0.0
38704,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8828127980232239,0.6132814884185791,11.800785064697266,0.0,0.0,0.0,-1.2128914594650269,1.0371100902557373,1.2050789594650269,0.0,0.0,0.0
38715,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,1.4179692268371582,10.917972564697266,0.0,0.0,0.0,-1.2128914594650269,1.0371100902557373,1.2050789594650269,0.0,0.0,0.0
38725,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.5703130960464478,2.1445319652557373,9.925785064697266,0.0,0.0,0.0,-1.2128914594650269,1.0371100902557373,1.2050789594650269,0.0,0.0,0.0
38737,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.5703130960464478,2.1445319652557373,9.925785064697266,0.0,0.0,0.0,-1.3574228286743164,1.2656259536743164,1.445313572883606,0.0,0.0,0.0
38749,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-2.2968757152557373,1.6835943460464478,8.50000286102295,0.0,0.0,0.0,-1.3574228286743164,1.2656259536743164,1.445313572883606,0.0,0.0,0.0
38759,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-2.8359384536743164,1.4570317268371582,8.77344036102295,0.0,0.0,0.0,-1.3574228286743164,1.2656259536743164,1.445313572883606,0.0,0.0,0.0
38769,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-2.8359384536743164,1.4570317268371582,8.77344036102295,0.0,0.0,0.0,-1.0253913402557373,0.3789065182209015,1.457032322883606,0.0,0.0,0.0
38779,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-2.8359384536743164,1.4570317268371582,8.77344036102295,0.0,0.0,0.0,-1.2558603286743164,0.2890627086162567,1.5976574420928955,0.0,0.0,0.0
38790,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-2.8359384536743164,1.4570317268371582,8.77344036102295,0.0,0.0,0.0,-1.529297947883606,0.3261721134185791,1.7421886920928955,0.0,0.0,0.0
38801,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.4570317268371582,-0.34375011920928955,9.804691314697266,0.0,0.0,0.0,-1.529297947883606,0.3261721134185791,1.7421886920928955,0.0,0.0,0.0
38812,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.2656254768371582,0.23046883940696716,9.30469036102295,0.0,0.0,0.0,-1.529297947883606,0.3261721134185791,1.7421886920928955,0.0,0.0,0.0
38823,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.2656254768371582,0.23046883940696716,9.30469036102295,0.0,0.0,0.0,-2.0546889305114746,-0.048828158527612686,1.800782561302185,0.0,0.0,0.0
38835,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.6835943460464478,1.9140632152557373,8.12109661102295,0.0,0.0,0.0,-2.0546889305114746,-0.048828158527612686,1.800782561302185,0.0,0.0,0.0
38846,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.6835943460464478,1.9140632152557373,8.12109661102295,0.0,0.0,0.0,-1.542969822883606,-0.5195316076278687,1.3613290786743164,0.0,0.0,0.0
38858,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-1.542969822883606,-0.5195316076278687,1.3613290786743164,0.0,0.0,0.0
38868,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-1.3632822036743164,-1.0917977094650269,1.0839852094650269,0.0,0.0,0.0
38879,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-1.582032322883606,-1.1367195844650269,1.1308602094650269,0.0,0.0,0.0
38889,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-1.847657561302185,-1.1406258344650269,1.1445320844650269,0.0,0.0,0.0
38899,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-1.9726576805114746,-1.0214850902557373,1.2187508344650269,0.0,0.0,0.0
38912,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-1.9921882152557373,1.3789067268371582,8.53906536102295,0.0,0.0,0.0,-2.0566420555114746,-1.0488288402557373,1.1210945844650269,0.0,0.0,0.0
38922,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,0.11328128725290298,9.613285064697266,0.0,0.0,0.0,-2.0566420555114746,-1.0488288402557373,1.1210945844650269,0.0,0.0,0.0
38933,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,0.11328128725290298,9.613285064697266,0.0,0.0,0.0,-1.794923186302185,-1.2500009536743164,0.8457037210464478,0.0,0.0,0.0
38945,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.8046877980232239,0.11328128725290298,9.613285064697266,0.0,0.0,0.0,-1.6992199420928955,-1.3457040786743164,0.6914067268371582,0.0,0.0,0.0
38957,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.6992199420928955,-1.3457040786743164,0.6914067268371582,0.0,0.0,0.0
38968,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.439454197883606,-1.3144540786743164,0.3671877682209015,0.0,0.0,0.0
38978,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.3789072036743164,-1.1835945844650269,0.2578126788139343,0.0,0.0,0.0
38987,0.07257085293531418,0.17150890827178955,0.9172369837760925,0.3521120548248291,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.2265633344650269,-1.0703132152557373,0.15039072930812836,0.0,0.0,0.0
38999,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.2265633344650269,-1.0703132152557373,0.15039072930812836,0.0,0.0,0.0
39010,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,-0.19140632450580597,-0.30468761920928955,10.109378814697266,0.0,0.0,0.0,-1.0800788402557373,-1.2382820844650269,-0.054687537252902985,0.0,0.0,0.0
39021,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,-0.38281264901161194,-0.6914064884185791,9.460941314697266,0.0,0.0,0.0,-1.0800788402557373,-1.2382820844650269,-0.054687537252902985,0.0,0.0,0.0
39032,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,-0.38281264901161194,-0.6914064884185791,9.460941314697266,0.0,0.0,0.0,-0.8066412210464478,-1.425782322883606,-0.3515627384185791,0.0,0.0,0.0
39044,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,-0.38281264901161194,-0.6914064884185791,9.460941314697266,0.0,0.0,0.0,-0.6386723518371582,-1.3808603286743164,-0.45898470282554626,0.0,0.0,0.0
39054,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,9.11719036102295,0.0,0.0,0.0,-0.6386723518371582,-1.3808603286743164,-0.45898470282554626,0.0,0.0,0.0
39065,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,-0.6386723518371582,-1.3808603286743164,-0.45898470282554626,0.0,0.0,0.0
39076,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,-0.021484389901161194,-1.3906259536743164,-0.9609382152557373,0.0,0.0,0.0
39087,-0.03942874073982239,-0.06481938064098358,0.9931037425994873,0.08935553580522537,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,0.03125002235174179,-1.527344822883606,-1.0820319652557373,0.0,0.0,0.0
39098,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,0.03125002235174179,-1.527344822883606,-1.0820319652557373,0.0,0.0,0.0
39106,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,0.048828158527612686,-2.4277360439300537,-1.3769540786743164,0.0,0.0,0.0
39117,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,0.15234380960464478,-0.6914064884185791,8.50000286102295,0.0,0.0,0.0,0.044921908527612686,-2.609376907348633,-1.433594822883606,0.0,0.0,0.0
39128,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,1.9531257152557373,-0.9960941076278687,8.11719036102295,0.0,0.0,0.0,0.044921908527612686,-2.609376907348633,-1.433594822883606,0.0,0.0,0.0
39139,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,2.2968757152557373,-1.2656254768371582,8.84375286102295,0.0,0.0,0.0,0.044921908527612686,-2.609376907348633,-1.433594822883606,0.0,0.0,0.0
39149,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,2.8359384536743164,-1.3789067268371582,9.382816314697266,0.0,0.0,0.0,0.044921908527612686,-2.609376907348633,-1.433594822883606,0.0,0.0,0.0
39160,0.03143312782049179,-0.10021980106830597,0.9884040355682373,0.10955818742513657,0.0,0.0,0.0,0.0,2.8359384536743164,-1.3789067268371582,9.382816314697266,0.0,0.0,0.0,0.5566410422325134,-2.2812516689300537,-1.890626311302185,0.0,0.0,0.0
